,SMILES,Scaffold,Decorations,Likelihoods,Gat_pred_pIC50,hba_lipinski,hbd_lipinski,slog_p,tpsa,n_stereo,n_rotatable
214,c1(C)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)cc(C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C)c(*)c(C)cc(C)c1,8.760793685913086,5.197436809539795,3,1,6.196160000000005,62.300000000000004,1,3
260,c1cc(OC)ccc1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(OC)ccc1C(=O)*,8.76399040222168,5.502248287200928,5,1,4.915300000000005,88.6,1,4
1342,O=C(c1cc(F)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(c1cc(F)ccc1)*,8.765089988708496,5.393470764160156,4,1,5.045800000000003,79.37,1,3
958,C(C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)=C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(C(*)=O)=C,8.769064903259277,5.735147476196289,4,1,3.778900000000002,79.37,1,3
386,C1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCCCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(C(=O)*)CCCCC1,8.773482322692871,5.703607559204102,4,1,5.173200000000004,79.37,1,3
502,C(c1cc(F)c(F)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cc(F)c(F)cc1,8.775639533996582,5.604426383972168,3,1,5.544700000000004,62.300000000000004,1,4
972,C1C(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCC(=O)C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(*)CCC(=O)C1,8.77624225616455,4.912846088409424,4,1,4.578000000000004,79.37,1,3
1292,COc1ccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,COc1ccc(C*)cc1,8.778629302978516,5.525903701782227,4,1,5.275100000000005,71.53,1,5
856,c1ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(Cl)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccc(C(=O)*)c(Cl)c1,8.77898120880127,5.408544540405273,4,1,5.560100000000003,79.37,1,3
16,c1cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1OC,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(*)ccc1OC,8.782448768615723,5.443830490112305,4,1,5.279500000000005,71.53,1,4
1116,O(c1ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1)C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O(c1ccc(*)cc1)C,8.786080360412598,5.443830490112305,4,1,5.279500000000004,71.53,1,4
961,c1(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C=CC(=O)*)ccccc1,8.78740406036377,5.493986129760742,4,1,5.306300000000005,79.37,1,4
179,C(=O)(C1CC1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(C1CC1)*,8.791574478149414,5.576311111450195,4,1,4.002900000000003,79.37,1,3
1302,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(F)cc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(F)cc1F,8.793496131896973,5.628847122192383,3,1,5.544700000000003,62.300000000000004,1,4
790,C(=O)(c1c(Cl)cccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1c(Cl)cccc1,8.796409606933594,5.408544540405273,4,1,5.560100000000003,79.37,1,3
170,Clc1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Clc1cc(C*)ccc1,8.7982177734375,5.530129432678223,3,1,5.919900000000005,62.300000000000004,1,4
762,c1(Cl)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)c(*)cccc1,8.79843521118164,5.286667823791504,3,1,5.924300000000004,62.300000000000004,1,3
475,c1ccccc1CCC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccccc1CCC(=O)*,8.805431365966797,5.574951171875,4,1,5.225700000000005,79.37,1,5
187,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(C)C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(C(C)C)cc1,8.805941581726074,5.533658981323242,3,1,6.389900000000005,62.300000000000004,1,5
643,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)cc(Cl)ccc1,8.81032657623291,5.380748748779297,4,1,5.560100000000004,79.37,1,3
242,C(CC)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)CC,8.819536209106445,5.746821403503418,3,1,4.476300000000004,62.300000000000004,1,4
361,c1ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccc(C(=O)*)cc1F,8.82168197631836,5.393470764160156,4,1,5.0458000000000025,79.37,1,3
592,C(=O)(C(C)(C)C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)C(C)(C)C,8.821874618530273,5.8646721839904785,4,1,4.639000000000004,79.37,1,2
676,C(c1cccc(OC)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cccc(OC)c1,8.825035095214844,5.48604679107666,4,1,5.275100000000005,71.53,1,5
880,C1C(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(C*)CC1,8.826510429382324,5.838359832763672,3,1,4.866400000000004,62.300000000000004,1,4
1127,c1cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(F)(F)F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(*)cc(C(F)(F)F)c1,8.829972267150879,5.30182409286499,3,1,6.289700000000004,62.300000000000004,1,3
339,c1cccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cccc(C*)c1F,8.831316947937012,5.637272834777832,3,1,5.405600000000003,62.300000000000004,1,4
354,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(OC)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(*)=O)cc(OC)cc1,8.831334114074707,5.423052787780762,5,1,4.915300000000005,88.60000000000001,1,4
105,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(C)(C)C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)ccc(C(C)(C)C)c1,8.836118698120117,5.48081111907959,3,1,6.564000000000006,62.300000000000004,1,4
1291,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)c(F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(=O)*)cc(F)c(F)cc1,8.83618450164795,5.467032432556152,4,1,5.184900000000003,79.37,1,3
197,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)cc(Cl)c(Cl)cc1,8.837971687316895,5.87441873550415,3,1,6.573300000000004,62.300000000000004,1,4
968,O=C(C=C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)C=C,8.837976455688477,5.735147476196289,4,1,3.778900000000002,79.37,1,3
33,C(=O)(c1ccc(F)c(F)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1ccc(F)c(F)c1,8.838764190673828,5.467032432556152,4,1,5.184900000000003,79.37,1,3
617,O=C(c1c(C)cccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1c(C)cccc1,8.842742919921875,5.2806196212768555,4,1,5.215120000000004,79.37,1,3
340,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(*)=O)c(F)cc1,8.844548225402832,5.445474624633789,4,1,5.045800000000003,79.37,1,3
428,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)cccc1F,8.845230102539062,5.554769039154053,3,1,5.405600000000004,62.300000000000004,1,4
620,C(c1ccc(C(C)(C)C)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1ccc(C(C)(C)C)cc1,8.850448608398438,5.48081111907959,3,1,6.564000000000005,62.300000000000004,1,4
1136,c1c(OC)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(OC)c(*)ccc1,8.85405445098877,5.373098373413086,4,1,5.279500000000004,71.53,1,4
835,C(=O)(Cc1ccccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(*)Cc1ccccc1,8.859588623046875,5.454789638519287,4,1,4.835600000000004,79.37,1,4
82,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C)c(C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)cc(C)c(C)cc1,8.86528205871582,5.313735008239746,3,1,5.887740000000005,62.300000000000004,1,3
634,C(c1ccc(C(C)(C)C)cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(c1ccc(C(C)(C)C)cc1)=O,8.866329193115234,5.389845848083496,4,1,6.2042000000000055,79.37,1,3
564,O(C)c1ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O(C)c1ccc(*)cc1,8.873781204223633,5.443830490112305,4,1,5.279500000000004,71.53,1,4
610,c1c(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C=CC(*)=O)cccc1,8.875454902648926,5.493986129760742,4,1,5.306300000000005,79.37,1,4
486,C1CC(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1CC(C(=O)*)CCC1,8.876443862915039,5.703607559204102,4,1,5.173200000000005,79.37,1,3
1313,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(F)(F)F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)ccc(C(F)(F)F)cc1,8.88128662109375,5.31852912902832,3,1,6.289700000000004,62.300000000000004,1,3
368,c1(Cl)cccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)cccc(*)c1,8.883504867553711,5.282350540161133,3,1,5.924300000000003,62.300000000000004,1,3
1248,c1cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(*)cc(Cl)c1,8.895832061767578,5.282350540161133,3,1,5.924300000000004,62.300000000000004,1,3
1284,c1(OC)ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(OC)ccc(C(=O)*)cc1,8.8966703414917,5.502248287200928,5,1,4.915300000000005,88.6,1,4
603,Cc1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Cc1cc(C(*)=O)cc(C)c1,8.899206161499023,5.436290264129639,4,1,5.523540000000004,79.37,1,3
477,N1CCC(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,N1CCC(*)CC1,8.900845527648926,4.475956916809082,4,2,3.8183000000000016,74.33000000000001,1,3
626,C1CCCCC1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1CCCCC1C(=O)*,8.90449047088623,5.703607559204102,4,1,5.173200000000005,79.37,1,3
266,O(c1ccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1)C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O(c1ccc(C*)cc1)C,8.907011985778809,5.525903701782227,4,1,5.2751000000000055,71.53,1,5
376,C(=O)(c1cc(OC)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1cc(OC)ccc1,8.907390594482422,5.423052787780762,5,1,4.915300000000005,88.6,1,4
327,C(c1cc(F)ccc1F)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cc(F)ccc1F,8.912216186523438,5.63999080657959,3,1,5.544700000000004,62.300000000000004,1,4
507,FC(F)(c1ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1)F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(F)(c1ccc(*)cc1)F,8.914705276489258,5.31852912902832,3,1,6.289700000000004,62.300000000000004,1,3
250,C1CC(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1CC(C*)CC1,8.914956092834473,5.860751152038574,3,1,5.256500000000004,62.300000000000004,1,4
1134,c1ccc(C)cc1N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccc(C)cc1*,8.916864395141602,5.18068790435791,3,1,5.5793200000000045,62.300000000000004,1,3
1270,C(=O)(c1ccc(Cl)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(c1ccc(Cl)cc1)*,8.917765617370605,5.372488021850586,4,1,5.560100000000004,79.37,1,3
839,c1c(F)c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(F)c(C(*)=O)c(F)cc1,8.920783996582031,5.112699031829834,4,1,5.184900000000003,79.37,1,3
351,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)cc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)cc(F)cc1F,8.92137622833252,5.459404945373535,4,1,5.184900000000003,79.37,1,3
625,O=C(c1cc(Cl)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1cc(Cl)ccc1,8.924576759338379,5.380748748779297,4,1,5.560100000000004,79.37,1,3
160,c1c(OC)ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(OC)ccc(C(=O)*)c1,8.929354667663574,5.502248287200928,5,1,4.915300000000004,88.6,1,4
379,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)cc(Cl)c(Cl)cc1,8.93062973022461,5.445155143737793,4,1,6.213500000000003,79.37,1,3
974,C(c1cc(F)cc(F)c1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(c1cc(F)cc(F)c1)=O,8.931139945983887,5.459404945373535,4,1,5.184900000000003,79.37,1,3
550,C(c1ccccc1F)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1ccccc1F,8.933135986328125,5.637272834777832,3,1,5.405600000000004,62.300000000000004,1,4
1069,C(=O)(c1cc(OC)cc(OC)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1cc(OC)cc(OC)c1,8.935754776000977,5.440979957580566,6,1,4.923900000000004,97.83000000000001,1,5
406,C1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCOCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(*)CCOCC1,8.950244903564453,4.876069068908691,4,1,4.245300000000003,71.53,1,3
624,C(c1c(Cl)cccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1c(Cl)cccc1,8.952727317810059,5.553991317749023,3,1,5.919900000000004,62.300000000000004,1,4
1398,c1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(F)c1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(*)ccc(F)c1F,8.97070026397705,5.3960418701171875,3,1,5.549100000000004,62.300000000000004,1,3
98,CS(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,CS(*)(=O)=O,8.979697227478027,6.69345760345459,5,1,3.025900000000001,96.44,1,3
1281,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(C)(C)C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(*)=O)ccc(C(C)(C)C)c1,8.989816665649414,5.389845848083496,4,1,6.2042000000000055,79.37,1,3
120,c1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C)c(C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(*)cc(C)c(C)c1,8.990863800048828,5.313735008239746,3,1,5.887740000000005,62.300000000000004,1,3
1139,c1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(*)cc(Cl)cc1,8.993165016174316,5.282350540161133,3,1,5.924300000000004,62.300000000000004,1,3
185,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(OC)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)cc(OC)ccc1,8.996861457824707,5.48604679107666,4,1,5.275100000000005,71.53,1,5
570,c1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(C)(C)C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(*)ccc(C(C)(C)C)c1,8.999249458312988,5.390650749206543,3,1,6.568400000000006,62.300000000000004,1,3
1036,C(c1cccc(F)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(c1cccc(F)c1)*,8.999329566955566,5.554769515991211,3,1,5.405600000000004,62.300000000000004,1,4
356,O=C(N)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(N)*,9.006726264953613,5.250061988830566,4,2,3.1450000000000014,105.39000000000001,1,2
996,c1cc(F)cc(F)c1N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(F)cc(F)c1*,9.007471084594727,5.50284481048584,3,1,5.549100000000004,62.300000000000004,1,3
520,C1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c2ccccc2CCC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C1c2ccccc2CCC1,9.01352596282959,4.400219917297363,3,1,6.143900000000006,62.300000000000004,2,3
951,CS(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,CS(=O)(=O)*,9.016164779663086,6.69345760345459,5,1,3.025900000000001,96.44,1,3
106,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)c1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(=O)*)cc(F)c1F,9.026178359985352,5.467032432556152,4,1,5.184900000000003,79.37,1,3
1345,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C)c(C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)cc(C)c(C)c1,9.029236793518066,5.315609931945801,3,1,5.883340000000005,62.300000000000004,1,4
390,C(C(C)(C)C)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(C(C)(C)C)=O,9.02983283996582,5.8646721839904785,4,1,4.639000000000004,79.37,1,2
123,O=C(CC)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(CC)*,9.031050682067871,5.650417804718018,4,1,4.002900000000003,79.37,1,3
1295,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)c(F)cccc1,9.03549861907959,5.445474624633789,4,1,5.045800000000003,79.37,1,3
461,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C(C)(C)C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)ccc(C(C)(C)C)cc1,9.037402153015137,5.390650749206543,3,1,6.568400000000006,62.300000000000004,1,3
